MedianIncome,HouseAge,AvgRooms,AvgBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,lat,lon,name,admin1,admin2,cc,IncomeCategory,HouseAgeCategory,bedrooms_per_room,rooms_per_person
26658.0,29.0,4.0,1.1,1517.0,2.6,34.58,-118.1,106900.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,21-40,0.275,1.5384615384615383
33086.0,7.0,5.0,1.1,11973.0,3.0,34.57,-118.1,138100.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.22000000000000003,1.6666666666666667
45266.0,4.0,6.0,1.1,4970.0,3.2,34.57,-118.09,142900.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.18333333333333335,1.875
41719.0,5.0,6.0,1.1,631.0,3.8,34.58,-118.08,146600.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.18333333333333335,1.5789473684210527
40148.0,34.0,6.0,1.1,1929.0,3.4,34.58,-118.07,107400.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,21-40,0.18333333333333335,1.7647058823529411
38600.0,36.0,5.0,1.0,899.0,3.5,34.58,-118.06,109300.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,21-40,0.2,1.4285714285714286
30101.0,12.0,4.0,1.1,2169.0,2.7,34.58,-118.08,116300.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.275,1.4814814814814814
42329.0,5.0,5.0,1.0,5871.0,3.3,34.56,-118.07,145500.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.2,1.5151515151515151
45615.0,14.0,6.0,1.1,2846.0,3.5,34.56,-118.08,137200.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.18333333333333335,1.7142857142857142
40729.0,4.0,6.0,1.1,4546.0,2.8,34.58,-118.03,154300.0,34.5211,-117.98368,Littlerock,California,Los Angeles County,US,Low,0-20,0.18333333333333335,2.142857142857143
50830.0,4.0,6.0,1.1,5391.0,3.5,34.57,-118.02,151300.0,34.5211,-117.98368,Littlerock,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,1.7142857142857142
40710.0,2.0,6.0,1.2,1368.0,3.2,34.55,-118.01,137400.0,34.5211,-117.98368,Littlerock,California,Los Angeles County,US,Low,0-20,0.19999999999999998,1.875
45237.0,5.0,6.0,1.1,8152.0,3.1,34.55,-118.08,141800.0,34.57943,-118.11646,Palmdale,California,Los Angeles County,US,Low,0-20,0.18333333333333335,1.9354838709677418
48667.0,14.0,6.0,1.1,1236.0,3.1,34.51,-118.07,239900.0,34.50055,-118.11646,Vincent,California,Los Angeles County,US,Low,0-20,0.18333333333333335,1.9354838709677418
59507.0,11.0,6.0,1.0,8721.0,3.1,34.43,-118.37,225199.99999999997,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,1.9354838709677418
100285.0,22.0,8.0,1.1,1573.0,3.2,34.41,-118.4,500000.99999999994,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,High,21-40,0.1375,2.5
59171.0,14.0,6.0,1.0,1710.0,2.9,34.52,-118.35,333300.0,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,2.0689655172413794
65538.0,7.0,6.0,1.0,2298.0,3.2,34.52,-118.22,311600.0,34.46999,-118.19674,Acton,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,1.875
47778.0,6.0,7.0,1.1,2275.0,2.9,34.5,-118.26,340400.0,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,Low,0-20,0.15714285714285717,2.413793103448276
47437.0,10.0,5.0,1.1,1119.0,3.0,34.46,-118.27,294000.0,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,Low,0-20,0.22000000000000003,1.6666666666666667
48295.0,10.0,5.0,1.0,1773.0,3.9,34.44,-118.13,319100.0,34.50055,-118.11646,Vincent,California,Los Angeles County,US,Low,0-20,0.2,1.2820512820512822
37043.0,12.0,6.0,1.1,1502.0,2.8,34.49,-117.89,150800.0,34.5211,-117.98368,Littlerock,California,Los Angeles County,US,Low,0-20,0.18333333333333335,2.142857142857143
45769.0,32.0,6.0,1.1,806.0,2.7,34.48,-117.96,159400.0,34.5211,-117.98368,Littlerock,California,Los Angeles County,US,Low,21-40,0.18333333333333335,2.222222222222222
32765.0,18.0,6.0,1.3,1355.0,2.9,34.45,-117.79,165000.0,34.43333,-117.64672,Pinon Hills,California,San Bernardino County,US,Low,0-20,0.21666666666666667,2.0689655172413794
45420.0,12.0,5.0,1.1,10475.0,2.3,34.4,-118.46,195300.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.22000000000000003,2.173913043478261
60097.0,25.0,5.0,0.9,689.0,3.2,34.45,-118.5,220200.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.18,1.5625
59263.0,3.0,6.0,1.1,3032.0,3.0,34.52,-118.5,251799.99999999997,34.48888,-118.62287,Castaic,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,2.0
33750.0,36.0,4.0,0.7,29.0,1.7,34.47,-118.48,187500.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,21-40,0.175,2.3529411764705883
55061.0,17.0,6.0,1.1,4956.0,3.3,34.46,-118.5,239400.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,1.8181818181818183
53209.0,26.0,5.0,0.9,519.0,3.2,34.44,-118.52,185000.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.18,1.5625
51163.0,19.0,6.0,1.0,1356.0,2.8,34.44,-118.53,233199.99999999997,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,2.142857142857143
52374.0,26.0,5.0,0.9,508.0,3.2,34.45,-118.53,185500.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.18,1.5625
60398.0,19.0,6.0,1.0,650.0,3.4,34.44,-118.53,217800.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,1.7647058823529411
61281.0,5.0,6.0,1.1,7270.0,3.1,34.46,-118.52,236200.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,1.9354838709677418
55981.0,10.0,5.0,1.0,3002.0,3.1,34.45,-118.53,220100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.2,1.6129032258064515
61082.0,15.0,6.0,1.0,3733.0,3.0,34.43,-118.51,253700.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,2.0
47007.0,25.0,5.0,1.0,1884.0,3.7,34.42,-118.46,169500.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,21-40,0.2,1.3513513513513513
81344.0,5.0,7.0,1.0,1355.0,6.3,34.5,-118.44,359000.0,34.49638,-118.32563,Agua Dulce,California,Los Angeles County,US,Medium,0-20,0.14285714285714285,1.1111111111111112
46861.0,16.0,5.0,1.1,7030.0,2.9,34.44,-118.45,187900.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.22000000000000003,1.7241379310344829
54829.0,15.0,6.0,1.0,4453.0,3.3,34.43,-118.49,199600.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,1.8181818181818183
44107.0,23.0,5.0,1.0,2082.0,2.8,34.42,-118.49,213400.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,21-40,0.2,1.7857142857142858
50167.0,21.0,5.0,1.0,728.0,2.8,34.42,-118.48,229000.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.2,1.7857142857142858
30380.0,17.0,4.0,1.1,530.0,2.6,34.42,-118.47,238499.99999999997,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.275,1.5384615384615383
52888.0,25.0,6.0,1.0,1763.0,3.5,34.42,-118.47,183000.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.16666666666666666,1.7142857142857142
62971.0,13.0,6.0,1.0,1799.0,3.1,34.42,-118.43,218299.99999999997,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,1.9354838709677418
42038.0,5.0,5.0,1.1,9842.0,2.5,34.43,-118.43,194600.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.22000000000000003,2.0
63277.0,14.0,7.0,1.1,7087.0,3.3,34.44,-118.55,237699.99999999997,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.15714285714285717,2.121212121212121
19667.0,2.0,5.0,1.6,233.0,1.4,34.42,-118.56,450000.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.32,3.5714285714285716
40579.0,5.0,4.0,1.1,2062.0,2.5,34.59,-118.61,167100.0,34.48888,-118.62287,Castaic,California,Los Angeles County,US,Low,0-20,0.275,1.6
54284.0,5.0,6.0,1.1,7158.0,3.1,34.53,-118.7,236300.0,34.48888,-118.62287,Castaic,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,1.9354838709677418
37750.0,9.0,6.0,1.2,1556.0,4.0,34.43,-118.66,155000.0,34.445,-118.65759,Val Verde,California,Los Angeles County,US,Low,0-20,0.19999999999999998,1.5
42391.0,5.0,5.0,0.9,8733.0,83.2,34.47,-118.59,154600.0,34.44361,-118.60953,Valencia,California,Los Angeles County,US,Low,0-20,0.18,0.06009615384615384
50151.0,4.0,4.0,1.2,868.0,2.2,34.31,-118.61,285200.0,34.25723,-118.6012,Chatsworth,California,Los Angeles County,US,Medium,0-20,0.3,1.8181818181818181
36625.0,21.0,4.0,1.0,3384.0,2.8,34.39,-118.52,228100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,21-40,0.25,1.4285714285714286
32270.0,18.0,3.0,1.0,2305.0,3.9,34.38,-118.53,136100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.3333333333333333,0.7692307692307693
68299.0,18.0,6.0,0.9,1044.0,3.2,34.38,-118.54,262100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.15,1.875
53050.0,5.0,5.0,1.1,4768.0,3.4,34.4,-118.52,311200.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.22000000000000003,1.4705882352941178
39118.0,8.0,6.0,1.4,1342.0,2.3,34.37,-118.53,333700.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,0-20,0.2333333333333333,2.608695652173913
76059.0,27.0,7.0,1.0,917.0,3.2,34.37,-118.54,323700.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.14285714285714285,2.1875
58703.0,5.0,6.0,1.1,2024.0,3.1,34.36,-118.52,500000.99999999994,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.18333333333333335,1.9354838709677418
67760.0,21.0,6.0,1.0,3331.0,3.2,34.37,-118.55,278100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.16666666666666666,1.875
48536.0,23.0,5.0,1.0,1984.0,2.8,34.37,-118.56,202599.99999999997,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Low,21-40,0.2,1.7857142857142858
58602.0,8.0,5.0,1.0,9936.0,2.6,34.41,-118.55,265100.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.2,1.923076923076923
63002.0,24.0,6.0,1.0,2803.0,2.8,34.38,-118.55,282900.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,21-40,0.16666666666666666,2.142857142857143
56798.0,4.0,6.0,1.2,6902.0,2.5,34.41,-118.56,320900.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.19999999999999998,2.4
68419.0,16.0,6.0,1.0,3789.0,3.0,34.39,-118.55,323300.0,34.39166,-118.54259,Santa Clarita,California,Los Angeles County,US,Medium,0-20,0.16666666666666666,2.0
66916.0,2.0,9.0,1.4,1787.0,2.9,34.38,-118.61,329500.0,34.44361,-118.60953,Valencia,California,Los Angeles County,US,Medium,0-20,0.15555555555555556,3.103448275862069
41932.0,52.0,3.0,1.2,628.0,2.8,34.24,-117.86,14999.000000000002,34.13612,-117.86534,Glendora,California,Los Angeles County,US,Low,41-60,0.39999999999999997,1.0714285714285714
39583.0,52.0,8.0,1.3,147.0,2.8,34.23,-118.12,162500.0,34.18973,-118.13118,Altadena,California,Los Angeles County,US,Low,41-60,0.1625,2.857142857142857
19875.0,52.0,3.0,0.9,54.0,1.7,34.32,-118.35,191700.0,34.28195,-118.43897,San Fernando,California,Los Angeles County,US,Low,41-60,0.3,1.7647058823529411
41125.0,39.0,5.0,1.1,903.0,2.9,34.3,-118.38,183000.0,34.28195,-118.43897,San Fernando,California,Los Angeles County,US,Low,21-40,0.22000000000000003,1.7241379310344829
45491.0,34.0,7.0,1.5,275.0,4.0,34.36,-118.29,375000.0,34.23216,-118.23529,La Crescenta-Montrose,California,Los Angeles County,US,Low,21-40,0.21428571428571427,1.75
23482.0,26.0,20.0,3.5,571.0,2.9,37.34,-119.53,179500.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,21-40,0.175,6.8965517241379315
35893.0,14.0,9.0,2.0,88.0,2.3,37.32,-119.51,214299.99999999997,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.2222222222222222,3.91304347826087
30924.0,14.0,7.0,1.5,798.0,2.6,37.29,-119.56,114599.99999999999,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.21428571428571427,2.692307692307692
29449.0,17.0,5.0,1.2,1603.0,2.5,37.21,-119.45,95600.0,37.08078,-119.48541,Auberry,California,Fresno County,US,Low,0-20,0.24,2.0
35500.0,17.0,4.0,1.0,707.0,2.6,37.09,-119.65,106300.0,37.19106,-119.77265,Yosemite Lakes,California,Madera County,US,Low,0-20,0.25,1.5384615384615383
35446.0,19.0,6.0,1.3,1164.0,2.4,37.39,-119.59,106500.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.21666666666666667,2.5
27813.0,10.0,5.0,1.0,1003.0,2.5,37.39,-119.66,124100.00000000001,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.2,2.0
31326.0,13.0,6.0,1.1,925.0,2.7,37.35,-119.68,119800.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.18333333333333335,2.222222222222222
26071.0,16.0,5.0,1.1,989.0,2.7,37.38,-119.72,103699.99999999999,37.3655,-119.72627,Ahwahnee,California,Madera County,US,Low,0-20,0.22000000000000003,1.8518518518518516
23565.0,11.0,5.0,1.1,820.0,2.0,37.32,-119.65,122300.00000000001,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.22000000000000003,2.5
28393.0,15.0,5.0,1.1,1267.0,2.6,37.31,-119.64,104400.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.22000000000000003,1.923076923076923
26250.0,13.0,6.0,1.2,712.0,2.6,37.29,-119.6,137500.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.19999999999999998,2.3076923076923075
30225.0,7.0,7.0,1.3,1268.0,2.7,37.33,-119.62,147800.0,37.328,-119.64932,Oakhurst,California,Madera County,US,Low,0-20,0.18571428571428572,2.5925925925925926
36250.0,17.0,5.0,1.0,1042.0,2.8,37.23,-119.91,94400.0,37.19106,-119.77265,Yosemite Lakes,California,Madera County,US,Low,0-20,0.2,1.7857142857142858
33750.0,8.0,5.0,1.2,413.0,2.8,37.1,-119.85,80700.0,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.24,1.7857142857142858
28167.0,10.0,6.0,1.2,1508.0,2.9,37.19,-119.68,96100.0,37.26217,-119.70098,Coarsegold,California,Madera County,US,Low,0-20,0.19999999999999998,2.0689655172413794
41099.0,8.0,6.0,1.0,2383.0,2.8,37.19,-119.77,113599.99999999999,37.19106,-119.77265,Yosemite Lakes,California,Madera County,US,Low,0-20,0.16666666666666666,2.142857142857143
27413.0,13.0,5.0,1.1,2284.0,2.5,37.27,-119.67,123100.00000000001,37.26217,-119.70098,Coarsegold,California,Madera County,US,Low,0-20,0.22000000000000003,2.0
24055.0,38.0,6.0,1.1,985.0,3.5,37.11,-120.31,112500.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,21-40,0.18333333333333335,1.7142857142857142
29306.0,37.0,5.0,1.1,858.0,3.1,37.04,-120.35,46300.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,21-40,0.22000000000000003,1.6129032258064515
32868.0,21.0,5.0,1.1,1006.0,3.5,37.04,-120.25,91700.0,37.07633,-120.19295,Fairmead,California,Madera County,US,Low,21-40,0.22000000000000003,1.4285714285714286
19073.0,29.0,5.0,1.1,1261.0,3.6,37.12,-120.16,79200.0,37.07633,-120.19295,Fairmead,California,Madera County,US,Low,21-40,0.22000000000000003,1.3888888888888888
26694.0,18.0,5.0,1.0,674.0,2.8,37.11,-120.27,75900.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,0-20,0.2,1.7857142857142858
15319.0,20.0,4.0,1.0,1285.0,2.8,37.11,-120.25,50500.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,0-20,0.25,1.4285714285714286
12795.0,33.0,4.0,1.0,627.0,2.5,37.11,-120.26,50700.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,21-40,0.25,1.6
17279.0,42.0,5.0,1.1,597.0,2.8,37.12,-120.27,52300.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,41-60,0.22000000000000003,1.7857142857142858
19464.0,36.0,4.0,1.1,639.0,2.6,37.12,-120.27,56999.99999999999,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,21-40,0.275,1.5384615384615383
29861.0,17.0,5.0,1.0,1580.0,2.6,37.12,-120.27,81500.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,0-20,0.2,1.923076923076923
20278.0,33.0,5.0,1.1,648.0,2.9,37.13,-120.26,58800.0,37.123,-120.26018,Chowchilla,California,Madera County,US,Low,21-40,0.22000000000000003,1.7241379310344829
29688.0,16.0,5.0,1.0,673.0,3.5,36.99,-120.43,63800.0,36.85884,-120.45601,Firebaugh,California,Fresno County,US,Low,0-20,0.2,1.4285714285714286
24219.0,34.0,4.0,1.1,943.0,3.4,36.88,-120.29,83900.0,36.75356,-120.38156,Mendota,California,Fresno County,US,Low,21-40,0.275,1.1764705882352942
21250.0,24.0,4.0,0.9,454.0,3.0,36.95,-120.06,61900.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.225,1.3333333333333333
22375.0,19.0,4.0,1.0,700.0,3.7,36.94,-120.06,64300.0,36.92689,-120.04461,Parkwood,California,Madera County,US,Low,0-20,0.25,1.081081081081081
26941.0,11.0,5.0,1.1,2074.0,3.2,36.93,-120.04,63300.0,36.92689,-120.04461,Parkwood,California,Madera County,US,Low,0-20,0.22000000000000003,1.5625
22527.0,18.0,4.0,1.1,1339.0,2.7,36.95,-120.05,65200.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.275,1.4814814814814814
26012.0,21.0,6.0,1.1,861.0,3.1,36.98,-120.21,92200.0,37.07633,-120.19295,Fairmead,California,Madera County,US,Low,21-40,0.18333333333333335,1.9354838709677418
30000.0,18.0,4.0,0.9,393.0,3.4,36.96,-120.16,156300.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.225,1.1764705882352942
38952.0,17.0,6.0,1.1,1624.0,3.0,36.96,-120.11,95300.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.18333333333333335,2.0
19063.0,18.0,5.0,1.1,213.0,3.0,37.06,-120.08,95800.0,37.01911,-120.06683,Madera Acres,California,Madera County,US,Low,0-20,0.22000000000000003,1.6666666666666667
34598.0,11.0,5.0,1.0,2374.0,3.5,37.0,-120.09,74600.0,37.01911,-120.06683,Madera Acres,California,Madera County,US,Low,0-20,0.2,1.4285714285714286
35258.0,13.0,6.0,1.0,3840.0,3.7,37.02,-120.06,84900.0,37.01911,-120.06683,Madera Acres,California,Madera County,US,Low,0-20,0.16666666666666666,1.6216216216216215
31250.0,14.0,7.0,1.1,766.0,3.4,37.04,-119.94,88500.0,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.15714285714285717,2.058823529411765
37143.0,9.0,5.0,1.0,1057.0,3.6,37.02,-120.09,81600.0,37.01911,-120.06683,Madera Acres,California,Madera County,US,Low,0-20,0.2,1.3888888888888888
26087.0,18.0,5.0,1.1,1327.0,3.7,36.96,-119.95,96000.0,36.94717,-120.02294,Parksdale,California,Madera County,US,Low,0-20,0.22000000000000003,1.3513513513513513
18431.0,25.0,4.0,1.0,1976.0,4.2,36.95,-120.02,53900.0,36.94717,-120.02294,Parksdale,California,Madera County,US,Low,21-40,0.25,0.9523809523809523
42770.0,11.0,6.0,1.0,1360.0,3.3,36.94,-119.9,98500.0,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.16666666666666666,1.8181818181818183
44750.0,13.0,5.0,1.0,1607.0,3.3,36.97,-119.85,102400.0,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.2,1.5151515151515151
45347.0,12.0,6.0,1.1,1590.0,3.3,36.93,-119.88,101200.0,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.18333333333333335,1.8181818181818183
43625.0,13.0,6.0,1.0,702.0,3.4,36.93,-119.87,111800.00000000001,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.16666666666666666,1.7647058823529411
25388.0,12.0,4.0,1.0,1399.0,3.5,36.98,-120.07,59600.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.25,1.1428571428571428
14712.0,12.0,5.0,1.1,1724.0,3.3,36.98,-120.06,60400.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.22000000000000003,1.5151515151515151
25288.0,16.0,5.0,1.1,2463.0,3.5,36.98,-120.05,61800.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.22000000000000003,1.4285714285714286
18444.0,20.0,5.0,1.1,983.0,2.5,36.97,-120.05,47100.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.22000000000000003,2.0
16250.0,38.0,4.0,1.1,1220.0,3.7,36.97,-120.06,52800.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.275,1.081081081081081
15662.0,28.0,3.0,1.0,1564.0,3.8,36.97,-120.07,48000.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.3333333333333333,0.7894736842105263
36181.0,34.0,6.0,1.1,557.0,2.5,36.96,-120.07,96500.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.18333333333333335,2.4
38257.0,13.0,5.0,1.0,1458.0,2.4,36.97,-120.08,94200.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.2,2.0833333333333335
48187.0,20.0,7.0,1.2,910.0,3.3,36.96,-120.1,90900.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.17142857142857143,2.121212121212121
41544.0,16.0,6.0,1.0,1425.0,2.8,36.95,-120.09,119400.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.16666666666666666,2.142857142857143
31136.0,36.0,5.0,1.0,954.0,2.6,36.96,-120.08,73800.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.2,1.923076923076923
24196.0,41.0,6.0,1.2,476.0,2.8,36.95,-120.08,70700.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,41-60,0.19999999999999998,2.142857142857143
16071.0,27.0,4.0,1.0,587.0,2.5,36.97,-120.07,55000.00000000001,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.25,1.6
14045.0,35.0,4.0,1.1,1208.0,3.0,36.97,-120.06,61700.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.275,1.3333333333333333
14267.0,37.0,4.0,1.1,1092.0,4.7,36.96,-120.05,52300.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.275,0.851063829787234
14000.0,31.0,2.0,1.0,913.0,3.7,36.95,-120.05,52500.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.5,0.5405405405405405
16534.0,44.0,4.0,1.0,723.0,2.5,36.96,-120.06,61400.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,41-60,0.25,1.6
22898.0,42.0,4.0,1.0,471.0,2.2,36.96,-120.07,66100.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,41-60,0.25,1.8181818181818181
14511.0,32.0,4.0,1.0,549.0,2.0,36.96,-120.07,65200.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.25,2.0
18973.0,20.0,4.0,1.0,1845.0,3.5,36.97,-120.04,51600.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,0-20,0.25,1.1428571428571428
13713.0,23.0,4.0,1.0,2091.0,4.3,36.96,-120.04,51800.0,36.96134,-120.06072,Madera,California,Madera County,US,Low,21-40,0.25,0.9302325581395349
13594.0,36.0,5.0,1.1,1334.0,4.4,36.95,-120.04,48300.0,36.94717,-120.02294,Parksdale,California,Madera County,US,Low,21-40,0.22000000000000003,1.1363636363636362
25833.0,26.0,5.0,0.9,820.0,3.2,36.9,-119.98,62300.0,36.94717,-120.02294,Parksdale,California,Madera County,US,Low,21-40,0.18,1.5625
46650.0,14.0,7.0,1.1,2047.0,3.2,36.92,-119.81,121300.00000000001,36.98467,-119.87463,Bonadelle Ranchos-Madera Ranchos,California,Madera County,US,Low,0-20,0.15714285714285717,2.1875
30234.0,31.0,5.0,1.1,1933.0,4.5,36.86,-119.98,65000.0,36.80217,-120.01627,Biola,California,Fresno County,US,Low,21-40,0.22000000000000003,1.1111111111111112
22340.0,32.0,4.0,1.1,1765.0,4.1,36.87,-120.13,61700.0,36.92689,-120.04461,Parkwood,California,Madera County,US,Low,21-40,0.275,0.9756097560975611
49286.0,43.0,5.0,1.2,491.0,2.4,38.1,-122.49,307000.0,38.11547,-122.51318,Black Point-Green Point,California,Marin County,US,Low,41-60,0.24,2.0833333333333335
75412.0,16.0,7.0,1.0,1659.0,2.6,38.14,-122.54,392100.0,38.11547,-122.51318,Black Point-Green Point,California,Marin County,US,Medium,0-20,0.14285714285714285,2.692307692307692
50029.0,26.0,5.0,1.0,2341.0,2.6,38.1,-122.55,255600.0,38.10742,-122.5697,Novato,California,Marin County,US,Medium,21-40,0.2,1.923076923076923
64092.0,14.0,6.0,1.0,1127.0,3.3,38.15,-122.62,334900.0,38.10742,-122.5697,Novato,California,Marin County,US,Medium,0-20,0.16666666666666666,1.8181818181818183
53755.0,20.0,7.0,1.0,601.0,2.7,38.13,-122.59,290900.0,38.10742,-122.5697,Novato,California,Marin County,US,Medium,0-20,0.14285714285714285,2.5925925925925926
75000.0,9.0,6.0,0.9,682.0,3.6,38.15,-122.58,423200.0,38.10742,-122.5697,Novato,California,Marin County,US,Medium,0-20,0.15,1.6666666666666665
